Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
21486,4935645525,beeazima23,0,232.75,C Nikola Jokic F Dwight Powell G Tyrese Martin PF Giannis Antetokounmpo PG RayJ Dennis SF Terance Mann SG Quenton Jackson UTIL Jusuf Nurkic,,,
21486,4935914196,KingGotEM2 (7/8),0,232.75,C Jusuf Nurkic F Dwight Powell G Cade Cunningham PF Giannis Antetokounmpo PG Ryan Rollins SF Taylor Hendricks SG Tyrese Martin UTIL Jalen Duren,,,
21486,4936048710,bb11 (4/4),0,232.75,C Jusuf Nurkic F Lauri Markkanen G Ja Morant PF Josh Minott PG Quenton Jackson SF Tyrese Martin SG Payton Pritchard UTIL Jaylen Brown,,,
21504,4934770113,Chad071,0,232.5,C Alexandre Sarr F Jaylen Brown G Jalen Brunson PF Ronald Holland II PG Amen Thompson SF Jaylen Wells SG Quenton Jackson UTIL Josh Minott,,,
21504,4934846311,RalphHouzen (2/16),0,232.5,C Nikola Jokic F Terrence Shannon Jr. G Bub Carrington PF Bobby Portis PG Amen Thompson SF Peyton Watson SG Payton Pritchard UTIL Keyonte George,,,
21504,4934884478,bblackmon22 (1/3),0,232.5,C Dwight Powell F Jaden McDaniels G Ryan Rollins PF Sam Hauser PG Derrick White SF Ausar Thompson SG Quenton Jackson UTIL Nikola Jokic,,,
21504,4934885648,kszng (110/150),0,232.5,C Jalen Duren F Bilal Coulibaly G Amen Thompson PF Taylor Hendricks PG Ja Morant SF Tari Eason SG Quenton Jackson UTIL Jamal Murray,,,
21504,4934935676,leomag13 (2/2),0,232.5,C Alperen Sengun F Jaden McDaniels G Ryan Rollins PF Peyton Watson PG Jalen Brunson SF Terance Mann SG Keyonte George UTIL Quenton Jackson,,,
21504,4934997602,cpforfree (41/150),0,232.5,C Myles Turner F Jaden McDaniels G Amen Thompson PF Cam Whitmore PG Ryan Rollins SF Lauri Markkanen SG Payton Pritchard UTIL Jalen Duren,,,
21504,4935049250,jdeegs99 (136/150),0,232.5,C Domantas Sabonis F Tobias Harris G Payton Pritchard PF Karl-Anthony Towns PG Anfernee Simons SF Tari Eason SG Cam Thomas UTIL Brandon Williams,,,
21504,4935165312,RichGreen4 (133/150),0,232.5,C Alperen Sengun F Ausar Thompson G Reed Sheppard PF Giannis Antetokounmpo PG Quenton Jackson SF Justin Champagnie SG Cam Thomas UTIL Ronald Holland II,,,
21504,4935205820,cheddabisque (89/150),0,232.5,C Jalen Duren F Cameron Johnson G Cade Cunningham PF Tari Eason PG Jalen Brunson SF Ausar Thompson SG Reed Sheppard UTIL Steven Adams,,,
21504,4935410062,julianjg007,0,232.5,C Alperen Sengun F Julius Randle G Jalen Brunson PF Olivier-Maxence Prosper PG Ryan Rollins SF Ziaire Williams SG Quenton Jackson UTIL D'Angelo Russell,,,
21504,4935433087,BopsiDots,0,232.5,C Alperen Sengun F Peyton Watson G Cade Cunningham PF Taylor Hendricks PG Ryan Rollins SF Terance Mann SG Quenton Jackson UTIL Julius Randle,,,
21504,4935461214,Suthrnfellah (3/3),0,232.5,C Marvin Bagley III F Gary Trent Jr. G D'Angelo Russell PF Giannis Antetokounmpo PG Ryan Rollins SF Jaden McDaniels SG Payton Pritchard UTIL CJ McCollum,,,
21504,4935537635,RalphHouzen (12/16),0,232.5,C Nikola Jokic F Josh Minott G Bub Carrington PF Naji Marshall PG Amen Thompson SF Terrence Shannon Jr. SG Quenton Jackson UTIL Domantas Sabonis,,,
21504,4935578976,goudsaab (64/66),0,232.5,C Domantas Sabonis F Karl-Anthony Towns G CJ McCollum PF Josh Minott PG Payton Pritchard SF Ausar Thompson SG Quenton Jackson UTIL Tari Eason,,,
21504,4935587029,beaker913 (137/150),0,232.5,C Alexandre Sarr F Justin Champagnie G Josh Okogie PF Giannis Antetokounmpo PG Jalen Brunson SF Tyrese Martin SG Quenton Jackson UTIL Amen Thompson,,,
21504,4935675129,AtillaTH (4/7),0,232.5,C Jusuf Nurkic F Giannis Antetokounmpo G Cade Cunningham PF Taylor Hendricks PG Amen Thompson SF Justin Champagnie SG Quenton Jackson UTIL Josh Minott,,,
21504,4935703456,bound33 (3/5),0,232.5,C Alperen Sengun F Taylor Hendricks G Derrick White PF Giannis Antetokounmpo PG Ryan Rollins SF Justin Champagnie SG Quenton Jackson UTIL Tari Eason,,,
21504,4935719082,chinamann (1/3),0,232.5,C Alperen Sengun F OG Anunoby G Ryan Rollins PF Peyton Watson PG Payton Pritchard SF Aaron Nesmith SG Kentavious Caldwell-Pope UTIL Amen Thompson,,,
21504,4935762858,mlief (2/5),0,232.5,C Myles Turner F Aaron Nesmith G CJ McCollum PF Giannis Antetokounmpo PG Quenton Jackson SF Tyrese Martin SG Payton Pritchard UTIL Dennis Schroder,,,
21504,4935847282,keg4540 (35/50),0,232.5,C Alperen Sengun F Taylor Hendricks G Cade Cunningham PF Noah Clowney PG Ryan Rollins SF Terance Mann SG Quenton Jackson UTIL Tari Eason,,,
21504,4935888780,supremexjp (3/7),0,232.5,C Day'Ron Sharpe F Jaylen Brown G Keyonte George PF Taylor Hendricks PG Derrick White SF Lauri Markkanen SG Quenton Jackson UTIL Jalen Duren,,,
21504,4935928229,bonedog84 (25/25),0,232.5,C Jusuf Nurkic F Cam Whitmore G Payton Pritchard PF Giannis Antetokounmpo PG Quenton Jackson SF Tyrese Martin SG Cam Thomas UTIL Jamal Murray,,,
21504,4936004121,Emrakul (8/150),0,232.5,C Myles Turner F OG Anunoby G Ryan Rollins PF Giannis Antetokounmpo PG Quenton Jackson SF Josh Hart SG Payton Pritchard UTIL Gary Harris,,,
21504,4936004215,Emrakul (102/150),0,232.5,C Myles Turner F Karl-Anthony Towns G Ryan Rollins PF Giannis Antetokounmpo PG Quenton Jackson SF Justin Champagnie SG Kyshawn George UTIL Gary Harris,,,
21504,4936004244,Emrakul (131/150),0,232.5,C Myles Turner F Karl-Anthony Towns G Ryan Rollins PF Giannis Antetokounmpo PG Quenton Jackson SF Taylor Hendricks SG Kyshawn George UTIL Gary Harris,,,
21504,4936017121,Annenjp20,0,232.5,C Jalen Duren F Giannis Antetokounmpo G Cam Thomas PF Cam Whitmore PG Bub Carrington SF Tari Eason SG Quenton Jackson UTIL Amen Thompson,,,
21504,4936018475,thechozen3 (7/48),0,232.5,C Myles Turner F Jaylen Brown G Ziaire Williams PF Giannis Antetokounmpo PG Reed Sheppard SF Cam Whitmore SG Johnny Furphy UTIL Alperen Sengun,,,
21504,4936039863,kitt1203,0,232.5,C Alperen Sengun F Cedric Coward G Dennis Schroder PF Aaron Gordon PG Jalen Brunson SF Tari Eason SG Tre Johnson UTIL Cam Whitmore,,,
21532,4934775915,themann11 (2/9),0,232.25,C Marvin Bagley III F Ausar Thompson G Jalen Brunson PF Giannis Antetokounmpo PG Ryan Rollins SF Cam Whitmore SG Quenton Jackson UTIL Russell Westbrook,,,
21532,4934777296,Stegmoney (2/2),0,232.25,C Alperen Sengun F Sam Hauser G Tim Hardaway Jr. PF Aaron Gordon PG Jalen Brunson SF Jaden McDaniels SG Kyshawn George UTIL Ronald Holland II,,,
21532,4934801432,LazyOrangutan (1/2),0,232.25,C Kevin Love F Ausar Thompson G Quenton Jackson PF Josh Minott PG Ryan Rollins SF Lauri Markkanen SG Keyonte George UTIL Cade Cunningham,,,
21532,4934807973,OneDropKing (122/150),0,232.25,C Jusuf Nurkic F Kevin Durant G Derrick White PF Taylor Hendricks PG Quenton Jackson SF Jaylen Brown SG Keyonte George UTIL CJ McCollum,,,
21532,4934820697,skordi88 (1/3),0,232.25,C Jalen Duren F Josh Minott G Jalen Brunson PF Karl-Anthony Towns PG Ryan Rollins SF Jarace Walker SG Quenton Jackson UTIL Miles McBride,,,
21532,4934930644,CJCashing (100/150),0,232.25,C Myles Turner F Ausar Thompson G Jalen Brunson PF Tari Eason PG Ryan Rollins SF Tyrese Martin SG Quenton Jackson UTIL Cade Cunningham,,,
21532,4935049510,westonselman (104/150),0,232.25,C Jalen Duren F Tobias Harris G Payton Pritchard PF Karl-Anthony Towns PG Ryan Rollins SF Tari Eason SG Quenton Jackson UTIL Derrick White,,,
21532,4935146642,jusnit (28/60),0,232.25,C Jalen Duren F Karl-Anthony Towns G Jamal Murray PF Justin Champagnie PG Jalen Brunson SF Terance Mann SG Quenton Jackson UTIL Ausar Thompson,,,
21532,4935307163,TheATAQ (3/3),0,232.25,C Jusuf Nurkic F Cedric Coward G Quenton Jackson PF Vince Williams Jr. PG Cade Cunningham SF Ausar Thompson SG Cole Anthony UTIL Ja Morant,,,
21532,4935382372,katandwiggy,0,232.25,C Naz Reid F Tyrese Martin G Ryan Rollins PF Giannis Antetokounmpo PG Jalen Brunson SF Tari Eason SG Quenton Jackson UTIL Josh Minott,,,
21532,4935437976,HitHeavy (1/2),0,232.25,C Myles Turner F Peyton Watson G Ryan Rollins PF Aaron Gordon PG Derrick White SF Terance Mann SG Anfernee Simons UTIL Giannis Antetokounmpo,,,
21532,4935712688,mounty73,0,232.25,C Alperen Sengun F Gary Trent Jr. G Ryan Rollins PF Tari Eason PG Jalen Brunson SF Sam Hauser SG Cedric Coward UTIL Mikal Bridges,,,
21532,4935959915,btmboss2 (27/50),0,232.25,C Naz Reid F Tari Eason G Josh Okogie PF Giannis Antetokounmpo PG Cade Cunningham SF Cam Whitmore SG Quenton Jackson UTIL Ausar Thompson,,,
21532,4936004187,Emrakul (74/150),0,232.25,C Myles Turner F Karl-Anthony Towns G Ryan Rollins PF Giannis Antetokounmpo PG Quenton Jackson SF Justin Champagnie SG Mikal Bridges UTIL Gary Harris,,,
21532,4936004201,Emrakul (88/150),0,232.25,C Myles Turner F Kevin Durant G Ryan Rollins PF Giannis Antetokounmpo PG Quenton Jackson SF Tari Eason SG Christian Braun UTIL Gary Harris,,,
21532,4936004212,Emrakul (99/150),0,232.25,C Myles Turner F Karl-Anthony Towns G Ryan Rollins PF Giannis Antetokounmpo PG Quenton Jackson SF Taylor Hendricks SG Mikal Bridges UTIL Gary Harris,,,
21548,4934820967,Alacran50 (1/5),0,232,C Jonas Valanciunas F Javonte Green G Kyshawn George PF Julius Randle PG Jalen Brunson SF Lauri Markkanen SG Keyonte George UTIL Cam Whitmore,,,
21548,4934862030,KOTRAX (5/7),0,232,C Nikola Jokic F Tari Eason G Quenton Jackson PF Giannis Antetokounmpo PG Anfernee Simons SF Peyton Watson SG Reed Sheppard UTIL Taylor Hendricks,,,
21548,4934885639,kszng (101/150),0,232,C Marvin Bagley III F Taylor Hendricks G Ja Morant PF Pascal Siakam PG Jalen Brunson SF Tari Eason SG Cam Thomas UTIL Klay Thompson,,,
21548,4935000270,ScottNicolaus88,0,232,C Alperen Sengun F Peyton Watson G Keon Ellis PF Julius Randle PG Ryan Rollins SF Ausar Thompson SG Quenton Jackson UTIL Lauri Markkanen,,,
21548,4935160375,stevencurran (6/8),0,232,C Jusuf Nurkic F Max Christie G Baylor Scheierman PF Julius Randle PG Jalen Brunson SF Lauri Markkanen SG Kyshawn George UTIL Quenton Jackson,,,
21548,4935250653,zokin (138/150),0,232,C Myles Turner F Tari Eason G Cooper Flagg PF Giannis Antetokounmpo PG Derrick White SF Cam Whitmore SG Payton Pritchard UTIL Ronald Holland II,,,
21548,4935264573,papperchaser30,0,232,C Jonas Valanciunas F OG Anunoby G Jalen Brunson PF Peyton Watson PG Ryan Rollins SF Ausar Thompson SG Keyonte George UTIL Amen Thompson,,,
21548,4935368639,F0rsaken (86/150),0,232,C Jalen Duren F Cam Whitmore G Derrick White PF Karl-Anthony Towns PG Jalen Brunson SF Terance Mann SG Quenton Jackson UTIL Payton Pritchard,,,
21548,4935439982,mhankin (77/110),0,232,C Jalen Duren F Josh Minott G Payton Pritchard PF Giannis Antetokounmpo PG Derrick White SF Terance Mann SG Quenton Jackson UTIL Ronald Holland II,,,
21548,4935545728,3rd_and_schlong (57/150),0,232,C Jusuf Nurkic F Kevin Durant G Amen Thompson PF Josh Minott PG Ryan Rollins SF Ausar Thompson SG Quenton Jackson UTIL Jamal Murray,,,
21548,4935545734,3rd_and_schlong (63/150),0,232,C Jalen Duren F Ausar Thompson G Kyshawn George PF Julius Randle PG CJ McCollum SF Tyrese Martin SG Quenton Jackson UTIL Amen Thompson,,,
21548,4935609463,dannyc45 (95/150),0,232,C Jalen Duren F Ausar Thompson G Ryan Rollins PF Pascal Siakam PG Quenton Jackson SF Justin Champagnie SG Kyshawn George UTIL Derrick White,,,
21548,4935750283,RunitupChick (18/21),0,232,C Jusuf Nurkic F Cameron Johnson G Cade Cunningham PF Josh Minott PG Ryan Rollins SF Taylor Hendricks SG Cam Thomas UTIL Domantas Sabonis,,,
21548,4935816020,Tightpin,0,232,C Myles Turner F Josh Minott G Derrick White PF Giannis Antetokounmpo PG Ryan Rollins SF Tyrese Martin SG Quenton Jackson UTIL Payton Pritchard,,,
21548,4935963129,wilcoxdj (2/2),0,232,C Nikola Jokic F Cam Whitmore G AJ Green PF Giannis Antetokounmpo PG Jalen Brunson SF Tyrese Martin SG Johnny Furphy UTIL Jaylen Clark,,,
21548,4935976705,the405club,0,232,C Alperen Sengun F Ausar Thompson G Ryan Rollins PF Vince Williams Jr. PG Ja Morant SF Cedric Coward SG Quenton Jackson UTIL Jusuf Nurkic,,,
21548,4935986330,YaBoiMon (2/2),0,232,C Jusuf Nurkic F Guerschon Yabusele G Ryan Rollins PF Julius Randle PG Jalen Brunson SF Jaylen Brown SG Quenton Jackson UTIL Anfernee Simons,,,
21548,4936004167,Emrakul (54/150),0,232,C Myles Turner F Kevin Durant G Ryan Rollins PF Giannis Antetokounmpo PG Quenton Jackson SF Taylor Hendricks SG Russell Westbrook UTIL Gary Harris,,,
21548,4936028437,chosen12tribes,0,232,C Neemias Queta F Jordan Walsh G Derrick White PF Josh Minott PG Payton Pritchard SF Jaylen Brown SG Tyrese Martin UTIL Giannis Antetokounmpo,,,
21548,4936028540,ndeckard85,0,232,C Jusuf Nurkic F Zach LaVine G Jamal Murray PF Josh Minott PG Quenton Jackson SF Aaron Nesmith SG Keyonte George UTIL Jalen Duren,,,
21568,4934690637,B_Heals152 (17/33),0,231.75,C Jalen Duren F Karl-Anthony Towns G Jamal Murray PF Taylor Hendricks PG Derrick White SF Cam Whitmore SG Payton Pritchard UTIL Ausar Thompson,,,
21568,4934697383,MAT404 (2/6),0,231.75,C Jalen Duren F Taylor Hendricks G Ryan Rollins PF Jarace Walker PG Cade Cunningham SF Tari Eason SG Quenton Jackson UTIL Jalen Brunson,,,
21568,4934761178,wallyblaze2015,0,231.75,C Jalen Duren F Josh Minott G Ryan Rollins PF Tari Eason PG Ja Morant SF Tyrese Martin SG Quenton Jackson UTIL Cade Cunningham,,,
21568,4934916284,ShaidyAdvice (144/150),0,231.75,C Jusuf Nurkic F Ausar Thompson G Derrick White PF Tari Eason PG Ryan Rollins SF Lauri Markkanen SG Quenton Jackson UTIL Jalen Brunson,,,
21568,4934979771,byfrank (1/2),0,231.75,C Daniel Gafford F Jarace Walker G D'Angelo Russell PF Michael Porter Jr. PG Ryan Rollins SF Lauri Markkanen SG Keyonte George UTIL Ausar Thompson,,,
21568,4935007497,mbhabes (3/70),0,231.75,C Jusuf Nurkic F Ausar Thompson G Jalen Brunson PF Tari Eason PG Ryan Rollins SF Lauri Markkanen SG Quenton Jackson UTIL Derrick White,,,
21568,4935208653,cpforfree (124/150),0,231.75,C Jalen Duren F Johnny Furphy G Cole Anthony PF Giannis Antetokounmpo PG D'Angelo Russell SF Ausar Thompson SG Anfernee Simons UTIL Ryan Rollins,,,
21568,4935250590,zokin (75/150),0,231.75,C Myles Turner F Max Christie G Cooper Flagg PF Giannis Antetokounmpo PG Derrick White SF Cam Whitmore SG Quenton Jackson UTIL D'Angelo Russell,,,
21568,4935269616,ajimale08 (21/25),0,231.75,C Myles Turner F Tari Eason G CJ McCollum PF Giannis Antetokounmpo PG Derrick White SF Ausar Thompson SG Quenton Jackson UTIL Steven Adams,,,
21568,4935331195,LUKWARM (13/50),0,231.75,C Jusuf Nurkic F Ausar Thompson G Derrick White PF Tari Eason PG Ryan Rollins SF Lauri Markkanen SG Quenton Jackson UTIL Jalen Brunson,,,
21568,4935388416,gigem92 (2/2),0,231.75,C Jusuf Nurkic F Jaden McDaniels G Ryan Rollins PF Josh Minott PG Jalen Brunson SF Terance Mann SG Quenton Jackson UTIL Cade Cunningham,,,
21568,4935455901,royhamer,0,231.75,C Myles Turner F Ben Sheppard G Mikal Bridges PF Pascal Siakam PG Cooper Flagg SF Jarace Walker SG Payton Pritchard UTIL Sam Hauser,,,
21568,4935523447,RalphHouzen (5/16),0,231.75,C Nikola Jokic F Peyton Watson G Bub Carrington PF Naji Marshall PG Amen Thompson SF Terrence Shannon Jr. SG Quenton Jackson UTIL Cade Cunningham,,,
21568,4935533183,clintdavis9 (32/66),0,231.75,C Jalen Duren F Karl-Anthony Towns G Jalen Brunson PF Taylor Hendricks PG Quenton Jackson SF Aaron Nesmith SG Tyrese Martin UTIL Lauri Markkanen,,,
21568,4935548676,RubioDimes (79/150),0,231.75,C Jusuf Nurkic F Jaren Jackson Jr. G Cade Cunningham PF Taylor Hendricks PG Quenton Jackson SF Tyrese Martin SG Cam Thomas UTIL Jamal Murray,,,
21568,4935607569,cjohansen2,0,231.75,C Nikola Jokic F Peyton Watson G Mikal Bridges PF Michael Porter Jr. PG Ryan Rollins SF Terance Mann SG Quenton Jackson UTIL Russell Westbrook,,,
21568,4935787596,sammybahtkins,0,231.75,C Alperen Sengun F Cameron Johnson G Jalen Brunson PF Vince Williams Jr. PG Cooper Flagg SF Ausar Thompson SG Russell Westbrook UTIL Marvin Bagley III,,,
21568,4935860640,jusnit (49/60),0,231.75,C Jusuf Nurkic F Ausar Thompson G Jalen Brunson PF Tari Eason PG Ryan Rollins SF Lauri Markkanen SG Quenton Jackson UTIL Derrick White,,,
21568,4935906866,ecarver,0,231.75,C Jock Landale F Jaylen Brown G Javonte Green PF Vince Williams Jr. PG Cooper Flagg SF Aaron Nesmith SG Cam Thomas UTIL Ja Morant,,,
21568,4935911745,kevink7077,0,231.75,C Jusuf Nurkic F Ausar Thompson G Payton Pritchard PF Giannis Antetokounmpo PG Ryan Rollins SF Tari Eason SG Quenton Jackson UTIL CJ McCollum,,,
21588,4934744885,dstokes88 (1/2),0,231.5,C Jusuf Nurkic F Tari Eason G RayJ Dennis PF Giannis Antetokounmpo PG Ryan Rollins SF Aaron Nesmith SG Quenton Jackson UTIL Jalen Duren,,,
21588,4934997615,cpforfree (54/150),0,231.5,C Jusuf Nurkic F Lauri Markkanen G Jalen Brunson PF Josh Minott PG Ryan Rollins SF Jaylen Brown SG Quenton Jackson UTIL Daniel Gafford,,,
21588,4935049548,westonselman (142/150),0,231.5,C Nikola Jokic F Tobias Harris G Payton Pritchard PF Josh Minott PG Ryan Rollins SF Jarace Walker SG Tyrese Martin UTIL Ausar Thompson,,,
21588,4935113902,relicck (112/150),0,231.5,C Jalen Duren F Tari Eason G Jalen Brunson PF Justin Champagnie PG Ryan Rollins SF Ziaire Williams SG Payton Pritchard UTIL Cade Cunningham,,,
21588,4935293657,iceman559 (2/5),0,231.5,C Myles Turner F Gary Trent Jr. G Quenton Jackson PF Pascal Siakam PG Ryan Rollins SF Aaron Nesmith SG Kyshawn George UTIL Cooper Flagg,,,
21588,4935387606,LAKESHOW760 (4/6),0,231.5,C Jalen Duren F Terance Mann G CJ McCollum PF Tari Eason PG Amen Thompson SF Jaylen Brown SG Quenton Jackson UTIL Lauri Markkanen,,,
21588,4935413972,awen419 (12/150),0,231.5,C Day'Ron Sharpe F Ausar Thompson G Jalen Brunson PF Ronald Holland II PG Derrick White SF Kevin Durant SG Payton Pritchard UTIL Tari Eason,,,
21588,4935427169,FISTER80,0,231.5,C Rudy Gobert F Josh Minott G Quenton Jackson PF Bobby Portis PG Jalen Brunson SF Jaylen Brown SG Russell Westbrook UTIL Mike Conley,,,
21588,4935454141,Freddy11 (3/3),0,231.5,C Jusuf Nurkic F Tari Eason G AJ Green PF Giannis Antetokounmpo PG Jalen Brunson SF Justin Champagnie SG Quenton Jackson UTIL Lauri Markkanen,,,
21588,4935475767,VoxxoM,0,231.5,C Alperen Sengun F Tari Eason G Cam Thomas PF Taylor Hendricks PG Ryan Rollins SF Ausar Thompson SG Quenton Jackson UTIL Ja Morant,,,
21588,4935545771,3rd_and_schlong (100/150),0,231.5,C Jalen Duren F Tari Eason G Jalen Brunson PF Cam Whitmore PG Keyonte George SF Jaylen Brown SG Quenton Jackson UTIL Ausar Thompson,,,
21588,4935734701,chinamann (2/3),0,231.5,C Jalen Duren F OG Anunoby G Ryan Rollins PF Bobby Portis PG Amen Thompson SF Aaron Nesmith SG Anfernee Simons UTIL Kyshawn George,,,
21588,4935762859,mlief (3/5),0,231.5,C Alexandre Sarr F Taylor Hendricks G Kyshawn George PF Giannis Antetokounmpo PG Quenton Jackson SF Aaron Nesmith SG Johnny Furphy UTIL Derrick White,,,
21588,4935847278,keg4540 (31/50),0,231.5,C Noah Clowney F Taylor Hendricks G Derrick White PF Giannis Antetokounmpo PG Jalen Brunson SF Terance Mann SG Quenton Jackson UTIL Tari Eason,,,
21588,4935852106,daily_work (3/3),0,231.5,C Jalen Duren F Lauri Markkanen G Keyonte George PF Josh Minott PG Ryan Rollins SF Tyrese Martin SG Quenton Jackson UTIL Domantas Sabonis,,,
21588,4935861332,MattyG32,0,231.5,C Jusuf Nurkic F Tari Eason G CJ McCollum PF Giannis Antetokounmpo PG Quenton Jackson SF Sam Hauser SG Cam Thomas UTIL Jalen Duren,,,
21588,4935866049,jroh02 (4/50),0,231.5,C Day'Ron Sharpe F Tobias Harris G Payton Pritchard PF Karl-Anthony Towns PG Derrick White SF Aaron Nesmith SG Quenton Jackson UTIL Amen Thompson,,,
21588,4935873563,jdebrito7,0,231.5,C Jalen Duren F Zach LaVine G Kyshawn George PF Aaron Gordon PG Ryan Rollins SF Jarace Walker SG Keyonte George UTIL Dwight Powell,,,
21588,4935988862,doublejays (15/50),0,231.5,C Myles Turner F Justin Champagnie G Cade Cunningham PF Julius Randle PG CJ McCollum SF Terance Mann SG Payton Pritchard UTIL Ausar Thompson,,,
21588,4935989086,Blocky402 (10/10),0,231.5,C Rudy Gobert F Ausar Thompson G Tyrese Martin PF Giannis Antetokounmpo PG Quenton Jackson SF Taylor Hendricks SG Cam Thomas UTIL Jalen Duren,,,
21588,4935993657,hightower104 (1/4),0,231.5,C Alperen Sengun F Tari Eason G Derrick White PF Cam Whitmore PG Ryan Rollins SF Kevin Durant SG Kyshawn George UTIL Reed Sheppard,,,
21588,4935997418,kingwestbank (14/16),0,231.5,C Myles Turner F Giannis Antetokounmpo G Quenton Jackson PF Pascal Siakam PG Ryan Rollins SF Cam Whitmore SG AJ Green UTIL Gary Trent Jr.,,,
21610,4934863187,zroth2 (44/150),0,231.25,C Rudy Gobert F Ausar Thompson G Derrick White PF Giannis Antetokounmpo PG Quenton Jackson SF Justin Champagnie SG Tyrese Martin UTIL Jalen Duren,,,
21610,4934890790,CLEsportsfan33 (1/5),0,231.25,C Jusuf Nurkic F Peyton Watson G Jordan Clarkson PF Karl-Anthony Towns PG CJ McCollum SF Kevin Durant SG Payton Pritchard UTIL Jalen Brunson,,,
21610,4934930623,CJCashing (79/150),0,231.25,C Nikola Jokic F Tari Eason G Payton Pritchard PF Cam Whitmore PG Quenton Jackson SF Taylor Hendricks SG Cam Thomas UTIL Jalen Brunson,,,
21610,4935036466,lozingitall (106/150),0,231.25,C Myles Turner F Ronald Holland II G Jalen Brunson PF Giannis Antetokounmpo PG Derrick White SF Tari Eason SG Quenton Jackson UTIL Justin Champagnie,,,
21610,4935187016,SeanGeezy (19/20),0,231.25,C Jalen Duren F Cam Whitmore G Jalen Brunson PF Julius Randle PG Quenton Jackson SF Justin Champagnie SG Keyonte George UTIL Amen Thompson,,,
21610,4935414033,awen419 (73/150),0,231.25,C Myles Turner F Ausar Thompson G CJ McCollum PF Karl-Anthony Towns PG Ryan Rollins SF Tari Eason SG Quenton Jackson UTIL Jalen Brunson,,,
21610,4935449190,aarondp987 (120/150),0,231.25,C Jalen Duren F Josh Minott G Reed Sheppard PF Giannis Antetokounmpo PG Quenton Jackson SF Ausar Thompson SG Cam Thomas UTIL Tari Eason,,,
21610,4935451358,leribeus75,0,231.25,C Steven Adams F Josh Minott G Cooper Flagg PF Giannis Antetokounmpo PG Ryan Rollins SF OG Anunoby SG Mikal Bridges UTIL Javonte Green,,,
21610,4935492050,Shaikh302 (9/30),0,231.25,C Bobby Portis F Santi Aldama G Cam Thomas PF Noah Clowney PG Cole Anthony SF Kevin Durant SG Tyrese Martin UTIL Cade Cunningham,,,
21610,4935533159,clintdavis9 (8/66),0,231.25,C Jonas Valanciunas F Lauri Markkanen G Cedric Coward PF Josh Minott PG Cade Cunningham SF Taylor Hendricks SG Cam Thomas UTIL Amen Thompson,,,
21610,4935896133,4865Hiney (17/20),0,231.25,C Jalen Duren F Jaylen Brown G Cade Cunningham PF Taylor Hendricks PG CJ McCollum SF Terance Mann SG Payton Pritchard UTIL Tari Eason,,,
21610,4936004198,Emrakul (85/150),0,231.25,C Myles Turner F Justin Champagnie G Ryan Rollins PF Giannis Antetokounmpo PG Quenton Jackson SF Jaylen Brown SG Keyonte George UTIL Gary Harris,,,
21610,4936004223,Emrakul (110/150),0,231.25,C Myles Turner F Karl-Anthony Towns G Ryan Rollins PF Giannis Antetokounmpo PG Quenton Jackson SF Ausar Thompson SG Josh Okogie UTIL Gary Harris,,,
21610,4936004248,Emrakul (135/150),0,231.25,C Myles Turner F Jaylen Brown G Ryan Rollins PF Giannis Antetokounmpo PG Quenton Jackson SF Taylor Hendricks SG Keyonte George UTIL Gary Harris,,,
21624,4934481971,FightinMiniDachshund,0,231,C Rudy Gobert F Kyle Kuzma G Derrick White PF Giannis Antetokounmpo PG CJ McCollum SF Tari Eason SG Klay Thompson UTIL Steven Adams,,,
21624,4934824500,Punisher98 (5/5),0,231,C Jusuf Nurkic F Noah Clowney G Ryan Rollins PF Karl-Anthony Towns PG Derrick White SF Tari Eason SG Quenton Jackson UTIL Anthony Davis,,,
21624,4934885680,kszng (142/150),0,231,C Marvin Bagley III F Tari Eason G Bub Carrington PF Giannis Antetokounmpo PG Ja Morant SF Terance Mann SG Quenton Jackson UTIL Jamal Murray,,,
21624,4934997603,cpforfree (42/150),0,231,C Nikola Jokic F Tobias Harris G Derrick White PF Josh Minott PG Ryan Rollins SF Jaden McDaniels SG Johnny Furphy UTIL Jusuf Nurkic,,,
21624,4935016005,tomjk321 (19/150),0,231,C Nikola Jokic F Tari Eason G Derrick White PF Cam Whitmore PG Quenton Jackson SF Justin Champagnie SG Payton Pritchard UTIL Jalen Brunson,,,
21624,4935097741,retiredfromthexfl (2/3),0,231,C Alperen Sengun F Lauri Markkanen G Reed Sheppard PF Josh Hart PG Ryan Rollins SF Jaylen Brown SG Quenton Jackson UTIL Brandon Williams,,,
21624,4935146321,philbo18,0,231,C Alperen Sengun F Javonte Green G Ryan Rollins PF Cam Whitmore PG Jalen Brunson SF Peyton Watson SG Keyonte George UTIL Julius Randle,,,
21624,4935308893,youdacao (41/150),0,231,C Jalen Duren F Ausar Thompson G Derrick White PF Karl-Anthony Towns PG CJ McCollum SF Taylor Hendricks SG Quenton Jackson UTIL Amen Thompson,,,
21624,4935326009,pbaramos300 (1/7),0,231,C Day'Ron Sharpe F Tari Eason G Amen Thompson PF Giannis Antetokounmpo PG Quenton Jackson SF Cam Whitmore SG Josh Okogie UTIL Cade Cunningham,,,
